Code,Biome,Latitude,Locality ,Length.mm,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
APR 012,Amazon,-3.028,APR,3.2671,1.956847686,0.934321266,2.848699804,0.829781824,3.952897663,1.074796142,3.998633669,1.149933866,4.018234815,1.264273881,3.985566239,1.352479035,3.867959367,1.44068419,3.652346767,1.54849049,3.312593579,1.659563647,2.835632373,1.728167656,1.969915117,1.277341311,2.388072886,1.277341311,2.384806028,1.176068726,2.646154634,1.231605305,2.639620919,1.123799005,2.642887777,1.025793278,2.972840392,1.019259563,3.12311584,1.352479035
APR 013,Amazon,-3.028,APR,2.7664,1.77717052,0.940854981,2.492612328,0.868984114,3.449801597,1.061728711,3.505338176,1.143400151,3.531473037,1.228338447,3.492270746,1.310009887,3.384464446,1.375347038,3.211320994,1.463552193,2.89443581,1.551757347,2.492612328,1.623628214,1.793504808,1.241405878,2.165926571,1.241405878,2.165926571,1.163001296,2.397873459,1.205470444,2.397873459,1.113998432,2.394606601,1.025793278,2.704958071,1.02252642,2.796430083,1.306743029
APR 014,Amazon,-3.028,APR,2.8524,1.855575102,1.313276744,2.620019774,1.251206451,3.492270746,1.443951047,3.570675327,1.528889344,3.603343903,1.633428787,3.587009615,1.721633941,3.485737031,1.800038523,3.279925003,1.88497682,3.00224211,1.937246541,2.600418628,2.002583692,1.855575102,1.584425923,2.260665441,1.604027068,2.257398583,1.541956775,2.502412901,1.584425923,2.505679759,1.492953911,2.502412901,1.411282472,2.816031228,1.401481899,2.891168952,1.708566511
APR 015,Amazon,-3.028,APR,2.7277,2.388072886,1.074796142,3.080646691,1.025793278,4.001900527,1.23813902,4.047636533,1.310009887,4.067237679,1.388414469,4.044369676,1.470085908,3.943097091,1.551757347,3.769953639,1.633428787,3.511871891,1.702032796,3.054511831,1.754302517,2.410940889,1.368813323,2.793163225,1.391681326,2.789896367,1.310009887,3.041444401,1.365546466,3.034910685,1.274074454,3.025110113,1.172801869,3.240722713,1.166268154,3.387731303,1.45375162
APR 016,Amazon,-3.028,APR,3.0582,1.888243677,1.23813902,2.606952343,1.091130429,3.717683918,1.247939593,3.779754212,1.329611032,3.805889073,1.411282472,3.792821642,1.492953911,3.704616488,1.568091635,3.4726696,1.68243165,3.175385561,1.79023795,2.682090068,1.88497682,1.91111168,1.545223632,2.296600874,1.519088771,2.280266586,1.427616759,2.593884913,1.473352765,2.590618055,1.378613896,2.57101691,1.267540738,2.829098658,1.251206451,2.979374107,1.54849049
APR 017,Amazon,-3.028,APR,2.8027,1.835973956,1.88497682,2.590618055,1.809839096,3.55434104,2.028718553,3.590276473,2.094055704,3.606610761,2.185527716,3.583742758,2.254131725,3.485737031,2.312935162,3.286458719,2.401140316,3.031643828,2.469744325,2.580817483,2.522014046,1.865375674,2.136524853,2.260665441,2.159392856,2.254131725,2.087521989,2.505679759,2.146325426,2.499146043,2.054853413,2.502412901,1.963381401,2.776828937,1.943780256,2.897702667,2.227996865
APR 018,Amazon,-3.028,APR,2.856,2.120190565,0.953922411,2.914036955,0.865717257,3.825490218,1.084596714,3.887560512,1.172801869,3.920229088,1.267540738,3.910428515,1.355745893,3.802622215,1.424349902,3.603343903,1.506021341,3.315860437,1.587692781,2.887902095,1.646496217,2.159392856,1.257740166,2.518747189,1.23813902,2.515480331,1.166268154,2.793163225,1.228338447,2.793163225,1.136866435,2.780095795,1.042127566,3.047978116,1.032326993,3.181919276,1.34594532
APR 019,Amazon,-3.028,APR,3.0202,2.218196292,1.329611032,3.005508967,1.251206451,3.998633669,1.457018478,4.060703963,1.535423059,4.096639397,1.633428787,4.077038251,1.731434514,3.982299382,1.809839096,3.789554785,1.891510535,3.466135885,1.99278312,2.998975252,2.045052841,2.208395719,1.633428787,2.574283768,1.639962502,2.57101691,1.558291062,2.878101522,1.626895071,2.871567807,1.522355629,2.868300949,1.430883617,3.168851846,1.414549329,3.250523285,1.721633941
APR 020,Amazon,-3.028,APR,2.7602,2.201862004,1.408015614,2.871567807,1.280608169,3.818956503,1.460285335,3.867959367,1.522355629,3.894094227,1.604027068,3.877759939,1.698765938,3.789554785,1.757569374,3.629478764,1.855575102,3.345262155,1.950313971,2.914036955,2.038519126,2.214929435,1.698765938,2.561216337,1.666097362,2.554682622,1.594226496,2.780095795,1.630161929,2.770295222,1.541956775,2.767028364,1.45375162,3.044711258,1.424349902,3.168851846,1.724900799
APR 021,Amazon,-3.028,APR,2.7161,1.816372811,1.639962502,2.528547762,1.555024205,3.371397015,1.711833368,3.440001024,1.800038523,3.4726696,1.894777392,3.449801597,1.982982547,3.374663873,2.045052841,3.172118703,2.143058568,2.914036955,2.218196292,2.518747189,2.283533444,1.822906526,1.914378538,2.149592283,1.914378538,2.149592283,1.839240814,2.391339744,1.881709962,2.391339744,1.793504808,2.391339744,1.708566511,2.600418628,1.692232223,2.753960934,1.963381401
APR 022,Amazon,-3.028,APR,2.811,1.943780256,1.515821914,2.695157498,1.411282472,3.665414197,1.646496217,3.694815915,1.698765938,3.717683918,1.77717052,3.691549058,1.862108817,3.587009615,1.943780256,3.377930731,2.041785983,3.11004841,2.11365685,2.659222065,2.182260859,1.953580829,1.780437377,2.345603737,1.793504808,2.332536307,1.711833368,2.580817483,1.770636805,2.580817483,1.672631077,2.58408434,1.590959638,2.871567807,1.57462535,2.976107249,1.871909389
APR 023,Amazon,-3.028,APR,3.0402,2.025451695,0.823248108,2.897702667,0.718708666,3.838557648,0.90165269,3.900627942,0.98332413,3.946363948,1.074796142,3.93002966,1.166268154,3.822223361,1.264273881,3.632745621,1.34594532,3.328927867,1.434150475,2.865034092,1.519088771,2.051586556,1.140133293,2.453410037,1.123799005,2.446876322,1.042127566,2.688623783,1.091130429,2.688623783,0.99639156,2.688623783,0.895118975,2.992441537,0.878784687,3.126382697,1.189136157
APR 024,Amazon,-3.028,APR,3.2703,2.080988274,1.773903662,2.881368379,1.708566511,4.008434242,1.940513398,4.054170248,1.989516262,4.090105682,2.107123135,4.067237679,2.195328289,3.952897663,2.273732871,3.724217633,2.375005456,3.377930731,2.469744325,2.878101522,2.518747189,2.077721416,2.10058942,2.512213474,2.10058942,2.512213474,2.022184838,2.822564943,2.080988274,2.819298086,1.996049977,2.816031228,1.888243677,3.077379834,1.875176247,3.191719849,2.192061432
APR 025,Amazon,-3.028,APR,2.8941,2.352137453,1.564824778,3.090447264,1.483153338,4.090105682,1.708566511,4.14564226,1.793504808,4.158709691,1.888243677,4.122774257,1.963381401,4.03783596,2.03198541,3.825490218,2.143058568,3.521672464,2.218196292,3.074112976,2.250864868,2.345603737,1.849041386,2.750694077,1.858841959,2.750694077,1.786971092,3.083913549,1.865375674,3.074112976,1.751035659,3.067579261,1.65629679,3.319127294,1.653029932,3.381197588,1.953580829
APR 026,Amazon,-3.028,APR,3.0713,1.832707099,1.100931002,2.606952343,1.019259563,3.645813052,1.215271017,3.70134963,1.306743029,3.724217633,1.381880753,3.70134963,1.470085908,3.606610761,1.535423059,3.407332449,1.633428787,3.087180407,1.711833368,2.590618055,1.822906526,1.845774529,1.417816187,2.237797438,1.414549329,2.23453058,1.336144747,2.482811756,1.378613896,2.47627804,1.287141884,2.469744325,1.182602441,2.767028364,1.176068726,2.881368379,1.483153338
APR 027,Amazon,-3.028,APR,3.1689,2.227996865,1.522355629,3.025110113,1.437417332,4.175043978,1.679164793,4.220779984,1.757569374,4.250181703,1.842507671,4.204445697,1.933979683,4.083571966,2.009117407,3.884293654,2.110389992,3.5804759,2.198595147,3.038177543,2.283533444,2.250864868,1.862108817,2.66575578,1.862108817,2.659222065,1.767369947,2.982640964,1.822906526,2.969573534,1.724900799,2.959772961,1.630161929,3.257057,1.610560784,3.430200452,1.953580829
APR 028,Amazon,-3.028,APR,3.02,1.963381401,1.522355629,2.747427219,1.457018478,3.766686782,1.698765938,3.802622215,1.764103089,3.822223361,1.845774529,3.792821642,1.950313971,3.704616488,2.00585055,3.495537603,2.084255132,3.175385561,2.165926571,2.701691213,2.237797438,1.966648259,1.842507671,2.34233688,1.849041386,2.339070022,1.764103089,2.626553489,1.816372811,2.620019774,1.715100226,2.613486058,1.623628214,2.897702667,1.607293926,3.044711258,1.917645395
APR 029,Amazon,-3.028,APR,3.0208,2.175727144,1.512555056,2.927104386,1.44068419,3.91696223,1.659563647,4.001900527,1.767369947,4.021501673,1.849041386,4.005167385,1.947047114,3.900627942,2.015651123,3.678481627,2.103856277,3.3648633,2.195328289,2.92057067,2.263932298,2.13979171,1.858841959,2.541615192,1.845774529,2.538348334,1.770636805,2.79969694,1.819639668,2.796430083,1.724900799,2.789896367,1.626895071,3.12311584,1.620361356,3.204787279,1.933979683
APR 030,Amazon,-3.028,APR,2.8665,2.10058942,1.113998432,2.845432946,1.015992705,3.832023933,1.205470444,3.871226224,1.277341311,3.9038948,1.355745893,3.894094227,1.450484762,3.7960885,1.525622487,3.59354333,1.620361356,3.286458719,1.698765938,2.848699804,1.760836232,2.097322562,1.408015614,2.482811756,1.385147611,2.47627804,1.310009887,2.81276437,1.385147611,2.802963798,1.283875026,2.793163225,1.185869299,3.090447264,1.172801869,3.175385561,1.473352765
APR 031,Amazon,-3.028,APR,3.0515,2.107123135,1.257740166,2.936904958,1.185869299,3.962698236,1.398215041,4.018234815,1.470085908,4.047636533,1.558291062,4.02476853,1.649763074,3.936563376,1.711833368,3.704616488,1.806572238,3.368130158,1.904577965,2.914036955,1.966648259,2.123457423,1.558291062,2.535081477,1.57462535,2.525280904,1.486420196,2.809497513,1.551757347,2.79969694,1.443951047,2.789896367,1.355745893,3.047978116,1.33287789,3.191719849,1.643229359
APR 032,Amazon,-3.028,APR,3.028,2.175727144,1.002925275,2.949972389,0.953922411,4.02476853,1.22507159,4.057437106,1.303476172,4.093372539,1.401481899,4.047636533,1.483153338,3.943097091,1.551757347,3.760153067,1.623628214,3.453068455,1.715100226,2.953239246,1.764103089,2.195328289,1.342678463,2.613486058,1.362279608,2.606952343,1.270807596,2.933638101,1.349212178,2.936904958,1.247939593,2.927104386,1.133599578,3.126382697,1.140133293,3.240722713,1.447217905
APR 033,Amazon,-3.028,APR,2.8336,1.963381401,1.13033272,2.708224928,1.061728711,3.668681055,1.251206451,3.734018206,1.342678463,3.763419924,1.434150475,3.730751348,1.512555056,3.652346767,1.584425923,3.456335312,1.666097362,3.159051273,1.760836232,2.704958071,1.822906526,1.943780256,1.430883617,2.316202019,1.430883617,2.309668304,1.35901275,2.597151771,1.408015614,2.593884913,1.313276744,2.590618055,1.215271017,2.848699804,1.21200416,2.995708395,1.499487626
APR 034,Amazon,-3.028,APR,2.8192,1.849041386,1.146667008,2.567750052,1.055194996,3.531473037,1.267540738,3.587009615,1.355745893,3.59354333,1.430883617,3.573942185,1.519088771,3.469402743,1.607293926,3.279925003,1.685698508,2.992441537,1.764103089,2.577550625,1.826173383,1.871909389,1.430883617,2.185527716,1.424349902,2.175727144,1.349212178,2.492612328,1.408015614,2.492612328,1.316543602,2.47627804,1.22507159,2.744160361,1.215271017,2.874834664,1.506021341
APR 035,Amazon,-3.028,APR,2.8672,2.175727144,1.234872163,2.897702667,1.149933866,3.871226224,1.329611032,3.93002966,1.398215041,3.949630806,1.489687053,3.923495945,1.54849049,3.835290791,1.643229359,3.652346767,1.744501944,3.368130158,1.835973956,2.923837528,1.907844823,2.214929435,1.519088771,2.577550625,1.522355629,2.577550625,1.447217905,2.832365516,1.492953911,2.832365516,1.401481899,2.825831801,1.303476172,3.070846119,1.306743029,3.201520422,1.584425923
APR 036,Amazon,-3.028,APR,3.309,2.03198541,1.068262426,2.887902095,0.986590987,4.057437106,1.254473308,4.1195074,1.339411605,4.135841688,1.427616759,4.1195074,1.538689917,3.998633669,1.604027068,3.776487355,1.702032796,3.426933594,1.793504808,2.89443581,1.855575102,2.041785983,1.417816187,2.469744325,1.411282472,2.459943753,1.326344175,2.78662951,1.375347038,2.78662951,1.290408741,2.78662951,1.189136157,3.070846119,1.169535011,3.194986707,1.492953911
APR 037,Amazon,-3.028,APR,2.8517,2.401140316,1.862108817,3.090447264,1.770636805,4.112973685,1.989516262,4.168510263,2.080988274,4.178310836,2.169193429,4.161976548,2.24759801,4.060703963,2.316202019,3.897361085,2.407674031,3.573942185,2.495879186,3.13618327,2.55794948,2.384806028,2.152859141,2.783362652,2.149592283,2.780095795,2.077721416,3.070846119,2.143058568,3.067579261,2.038519126,3.057778688,1.943780256,3.335461582,1.937246541,3.433467309,2.244331153
APR 038,Amazon,-3.028,APR,2.9886,1.839240814,1.845774529,2.551415765,1.783704235,3.59354333,1.99278312,3.652346767,2.058120271,3.681748485,2.156125998,3.652346767,2.24759801,3.573942185,2.319468877,3.35179587,2.417474604,3.02837697,2.505679759,2.58408434,2.55794948,1.865375674,2.149592283,2.211662577,2.156125998,2.211662577,2.084255132,2.505679759,2.13979171,2.495879186,2.038519126,2.492612328,1.953580829,2.757227792,1.947047114,2.884635237,2.241064295
APR 039,Amazon,-3.028,APR,3.0091,1.754302517,1.515821914,2.482811756,1.417816187,3.541273609,1.653029932,3.613144476,1.734701371,3.632745621,1.80330538,3.606610761,1.894777392,3.515138749,1.966648259,3.335461582,2.058120271,3.031643828,2.165926571,2.535081477,2.24759801,1.764103089,1.835973956,2.156125998,1.842507671,2.146325426,1.754302517,2.381539171,1.79023795,2.375005456,1.705299653,2.365204883,1.600760211,2.688623783,1.590959638,2.845432946,1.901311108
APR 040,Amazon,-3.028,APR,2.791,2.427275177,1.339411605,3.119848982,1.270807596,4.077038251,1.483153338,4.142375403,1.568091635,4.171777121,1.649763074,4.139108545,1.734701371,4.067237679,1.80330538,3.900627942,1.891510535,3.619678191,1.969915117,3.106781552,2.009117407,2.440342607,1.626895071,2.783362652,1.623628214,2.780095795,1.555024205,3.034910685,1.610560784,3.02837697,1.512555056,3.025110113,1.427616759,3.325661009,1.427616759,3.436734167,1.721633941
APR 041,Amazon,-3.028,APR,3.3794,2.169193429,1.257740166,3.044711258,1.149933866,4.250181703,1.417816187,4.299184566,1.486420196,4.315518854,1.577892208,4.299184566,1.675897935,4.194645124,1.760836232,3.975765666,1.862108817,3.649079909,1.956847686,3.096980979,2.041785983,2.172460286,1.581159065,2.597151771,1.571358493,2.590618055,1.489687053,2.897702667,1.555024205,2.884635237,1.447217905,2.871567807,1.342678463,3.309326722,1.342678463,3.387731303,1.66936422
APR 043,Amazon,-3.028,APR,2.734,2.561216337,1.600760211,3.270124431,1.519088771,4.25344856,1.685698508,4.289383993,1.757569374,4.312251997,1.842507671,4.286117136,1.930712826,4.210979412,1.996049977,4.028035388,2.087521989,3.763419924,2.178994001,3.292992434,2.237797438,2.600418628,1.894777392,2.949972389,1.881709962,2.936904958,1.806572238,3.178652419,1.858841959,3.181919276,1.767369947,3.172118703,1.68243165,3.449801597,1.649763074,3.606610761,1.950313971
APR 044,Amazon,-3.028,APR,3.0643,1.636695644,1.394948184,2.433808892,1.329611032,3.479203315,1.551757347,3.544540467,1.636695644,3.583742758,1.754302517,3.551074182,1.842507671,3.440001024,1.920912253,3.23092214,2.009117407,2.900969525,2.097322562,2.443609465,2.165926571,1.643229359,1.715100226,2.061387129,1.731434514,2.058120271,1.649763074,2.365204883,1.715100226,2.352137453,1.604027068,2.345603737,1.496220768,2.600418628,1.492953911,2.757227792,1.829440241
APR 045,Amazon,-3.028,APR,2.7603,2.469744325,1.264273881,3.165584988,1.195669872,4.14564226,1.398215041,4.184844551,1.476619623,4.201178839,1.555024205,4.161976548,1.633428787,4.070504536,1.69549908,3.867959367,1.79023795,3.626211906,1.858841959,3.185186134,1.930712826,2.499146043,1.57462535,2.835632373,1.568091635,2.832365516,1.486420196,3.103514694,1.532156202,3.100247837,1.443951047,3.090447264,1.355745893,3.35179587,1.329611032,3.430200452,1.623628214
APR 046,Amazon,-3.028,APR,2.8718,2.107123135,1.437417332,2.835632373,1.33287789,3.877759939,1.564824778,3.91696223,1.633428787,3.936563376,1.721633941,3.910428515,1.806572238,3.802622215,1.865375674,3.573942185,1.956847686,3.325661009,2.045052841,2.874834664,2.107123135,2.129991138,1.711833368,2.525280904,1.731434514,2.518747189,1.653029932,2.816031228,1.711833368,2.809497513,1.607293926,2.802963798,1.515821914,3.064312404,1.512555056,3.159051273,1.79023795
APR 047,Amazon,-3.028,APR,2.9877,2.077721416,1.274074454,2.868300949,1.172801869,3.884293654,1.375347038,3.943097091,1.45375162,3.975765666,1.564824778,3.943097091,1.653029932,3.851625079,1.724900799,3.665414197,1.822906526,3.3648633,1.917645395,2.845432946,1.982982547,2.064653986,1.57462535,2.46321061,1.577892208,2.453410037,1.492953911,2.770295222,1.56155792,2.757227792,1.447217905,2.750694077,1.339411605,3.074112976,1.329611032,3.208054137,1.653029932
APR 048,Amazon,-3.028,APR,2.9645,2.195328289,1.113998432,2.940171816,1.055194996,3.982299382,1.31981046,4.021501673,1.391681326,4.041102818,1.46681905,4.028035388,1.558291062,3.913695373,1.636695644,3.753619352,1.718367083,3.410599306,1.809839096,2.969573534,1.868642532,2.211662577,1.437417332,2.577550625,1.437417332,2.580817483,1.362279608,2.835632373,1.411282472,2.838899231,1.33287789,2.832365516,1.221804732,3.155784416,1.231605305,3.315860437,1.555024205
APR 049,Amazon,-3.028,APR,3.2936,2.309668304,1.078062999,3.126382697,0.953922411,4.210979412,1.10419786,4.305718281,1.202203587,4.33512,1.306743029,4.322052569,1.394948184,4.210979412,1.473352765,4.008434242,1.581159065,3.67521477,1.69549908,3.165584988,1.800038523,2.32926945,1.398215041,2.701691213,1.391681326,2.69189064,1.313276744,3.008775825,1.349212178,2.995708395,1.244672735,2.985907822,1.140133293,3.306059864,1.11726529,3.456335312,1.44068419
APR 050,Amazon,-3.028,APR,2.7205,1.822906526,1.012725848,2.508946616,0.931054408,3.482470173,1.094397287,3.538006752,1.166268154,3.577209043,1.261007023,3.551074182,1.336144747,3.462869027,1.398215041,3.286458719,1.499487626,2.972840392,1.590959638,2.531814619,1.662830505,1.816372811,1.277341311,2.182260859,1.287141884,2.178994001,1.218537875,2.440342607,1.264273881,2.43707575,1.176068726,2.427275177,1.087863572,2.652688349,1.058461854,2.78662951,1.34594532
APR 052,Amazon,-3.028,APR,2.7967,1.839240814,1.323077317,2.508946616,1.254473308,3.505338176,1.46681905,3.564141612,1.56155792,3.573942185,1.639962502,3.551074182,1.708566511,3.443267882,1.793504808,3.270124431,1.868642532,2.979374107,1.947047114,2.528547762,1.976448832,1.839240814,1.594226496,2.201862004,1.607293926,2.188794574,1.525622487,2.459943753,1.581159065,2.459943753,1.489687053,2.446876322,1.398215041,2.652688349,1.401481899,2.816031228,1.679164793
APR 053,Amazon,-3.028,APR,3.102,1.855575102,1.659563647,2.633087204,1.57462535,3.714417061,1.793504808,3.760153067,1.865375674,3.799355358,1.940513398,3.792821642,2.054853413,3.70134963,2.11365685,3.462869027,2.224730007,3.12311584,2.316202019,2.646154634,2.394606601,1.89804425,1.99278312,2.303134589,1.979715689,2.293334016,1.894777392,2.538348334,1.943780256,2.535081477,1.839240814,2.522014046,1.754302517,2.816031228,1.741235086,3.021843255,2.051586556
ARS 002,Amazon,-2.864,ARS,2.5121,1.973181974,1.558291062,2.649421492,1.479886481,3.511871891,1.685698508,3.55434104,1.747768802,3.577209043,1.822906526,3.56740847,1.89804425,3.479203315,1.973181974,3.292992434,2.061387129,3.047978116,2.136524853,2.701691213,2.208395719,1.996049977,1.839240814,2.303134589,1.839240814,2.296600874,1.764103089,2.512213474,1.813105953,2.495879186,1.718367083,2.492612328,1.649763074,2.868300949,1.633428787,2.949972389,1.907844823
ARS 003,Amazon,-2.864,ARS,3.0057,1.963381401,1.283875026,2.659222065,1.198936729,3.685015342,1.408015614,3.740551921,1.502754484,3.760153067,1.587692781,3.747085636,1.68243165,3.645813052,1.764103089,3.449801597,1.862108817,3.132916413,1.950313971,2.662488922,2.01891798,1.989516262,1.617094499,2.339070022,1.617094499,2.326002592,1.538689917,2.55794948,1.584425923,2.551415765,1.470085908,2.541615192,1.378613896,2.858500376,1.378613896,3.041444401,1.69549908
ARS 004,Amazon,-2.864,ARS,3.0195,2.309668304,1.646496217,3.038177543,1.558291062,4.03783596,1.744501944,4.112973685,1.832707099,4.152175975,1.933979683,4.13257483,2.028718553,4.014967957,2.097322562,3.815689645,2.201862004,3.511871891,2.290067159,3.057778688,2.361938025,2.306401447,1.943780256,2.695157498,1.956847686,2.685356925,1.871909389,2.963039819,1.927445968,2.956506104,1.819639668,2.946705531,1.721633941,3.198253564,1.724900799,3.322394152,2.03198541
ARS 005,Amazon,-2.864,ARS,2.9067,2.071187701,1.228338447,2.740893504,1.185869299,3.776487355,1.408015614,3.832023933,1.499487626,3.858158794,1.584425923,3.848358221,1.672631077,3.743818779,1.751035659,3.544540467,1.849041386,3.24398957,1.937246541,2.760494649,1.989516262,2.067920844,1.54849049,2.466477468,1.568091635,2.459943753,1.496220768,2.721292358,1.545223632,2.714758643,1.443951047,2.698424355,1.34594532,2.972840392,1.339411605,3.057778688,1.646496217
ARS 006,Amazon,-2.864,ARS,2.8672,2.332536307,1.623628214,3.012042682,1.57462535,3.998633669,1.832707099,4.054170248,1.917645395,4.070504536,2.00585055,4.050903391,2.097322562,3.956164521,2.162659713,3.786287927,2.227996865,3.44653474,2.296600874,3.031643828,2.316202019,2.306401447,1.927445968,2.655955207,1.920912253,2.639620919,1.842507671,2.936904958,1.91111168,2.927104386,1.819639668,2.927104386,1.731434514,3.253790143,1.737968229,3.319127294,2.035252268
ARS 007,Amazon,-2.864,ARS,2.9336,2.296600874,1.228338447,3.083913549,1.10419786,4.080305109,1.293675599,4.135841688,1.362279608,4.165243406,1.45375162,4.148909118,1.555024205,4.050903391,1.639962502,3.848358221,1.741235086,3.55434104,1.839240814,3.11004841,1.907844823,2.345603737,1.538689917,2.69189064,1.515821914,2.688623783,1.434150475,2.995708395,1.489687053,2.995708395,1.391681326,2.989174679,1.287141884,3.306059864,1.270807596,3.387731303,1.57462535
ARS 008,Amazon,-2.864,ARS,3.0717,2.352137453,1.845774529,3.12311584,1.751035659,4.191378266,1.963381401,4.237114272,2.03198541,4.279583421,2.12672428,4.256715418,2.224730007,4.155442833,2.283533444,3.959431379,2.365204883,3.662147339,2.459943753,3.139450128,2.544882049,2.34233688,2.156125998,2.757227792,2.156125998,2.747427219,2.077721416,3.021843255,2.133257995,3.01530954,2.022184838,3.012042682,1.930712826,3.286458719,1.901311108,3.433467309,2.205128862
